3/27/2018 5:59	325.88	5.6357	14426	239.91	5.6149	8.04E+05	239.91	5.6149	7.77E+05	2.6442	0.045729	97.31	1.7	97.74	44.956	2.2869	3460.2	3346.8	2.31E+05	5609.3	6.14E+05	8.48E+05	1.89E+05	5614.9	6.36E+05	0.51723	0.53312	0.70549	0.99527	0.042646	0.060608	0.71042	0.06192	0.73619	0.9963	53.875	0.84918	113.39	1.4856	0	17912	8681.6	12012	43980	0.025619	1	1839.6	48.24	27.298	18.386	50.259	46.503	26.962	1837.6	1.5665	1.0848	17.77	12.05	34.551	16.813	1.1007	0.77144
3/27/2018 6:00	286.3	4.9513	14798	210.78	4.933	8.21E+05	210.78	4.933	7.97E+05	2.1822	0.037739	97.78	1.7	98.068	51.099	2.2868	3917.1	3803.7	2.03E+05	4928	6.30E+05	8.47E+05	1.66E+05	4933	6.49E+05	0.51724	0.53313	0.7055	0.99527	0.042643	0.057468	0.71043	0.058847	0.73623	0.9963	53.87	0.8492	113.36	1.4853	0	17902	8705.4	12022	43994	0.025626	1	1846.7	48.24	27.313	18.394	50.27	46.503	26.977	1845.7	1.5469	1.0572	17.771	12.051	34.55	16.813	1.1003	0.77118
3/27/2018 6:01	386.71	6.6877	13978	284.72	6.663	7.85E+05	284.72	6.663	7.53E+05	3.1113	0.053806	96.835	1.7	97.26	35.689	2.2867	2769.7	2656.3	2.75E+05	6656.3	5.95E+05	8.73E+05	2.24E+05	6663	6.21E+05	0.51724	0.53313	0.7055	0.99526	0.042641	0.063778	0.71043	0.065021	0.73627	0.9963	53.867	0.84921	113.34	1.4851	0	17900	8659.6	12016	43932	0.025583	1	1851.2	48.24	27.324	18.403	50.286	46.508	26.991	1849.9	1.5554	1.0752	17.772	12.051	34.55	16.813	1.0998	0.77086
3/27/2018 6:02	334.89	5.7916	14358	246.55	5.7701	8.02E+05	246.55	5.7701	7.74E+05	2.7728	0.047953	97.179	1.7	97.681	42.312	2.2868	3265.2	3151.8	2.38E+05	5764.3	6.12E+05	8.53E+05	1.94E+05	5770.1	6.34E+05	0.51711	0.53299	0.70547	0.99526	0.042673	0.061507	0.7104	0.062801	0.73621	0.99629	53.906	0.84917	113.37	1.4854	0	17926	8674.8	12014	43977	0.025589	1	1843.4	48.276	27.352	18.406	50.274	46.523	27.015	1842.5	1.55	1.1052	17.771	12.051	34.55	16.813	1.1002	0.77111
3/27/2018 6:03	338.04	5.8461	14365	248.94	5.8244	8.02E+05	248.94	5.8244	7.74E+05	2.7434	0.047444	97.209	1.7	97.657	42.435	2.2862	3269.9	3156.7	2.40E+05	5818.6	6.12E+05	8.58E+05	1.96E+05	5824.4	6.34E+05	0.51726	0.53314	0.70553	0.99525	0.042634	0.061271	0.71045	0.062568	0.73642	0.99629	53.856	0.84928	113.23	1.4841	0	17921	8678	12001	43965	0.025582	1	1849.3	48.241	27.377	18.418	50.28	46.533	27.045	1848	1.5433	1.0863	17.771	12.051	34.55	16.813	1.1003	0.77122
3/27/2018 6:04	361.28	6.248	14109	266.05	6.2248	7.90E+05	266.05	6.2248	7.60E+05	2.9322	0.050709	97.017	1.7	97.457	38.764	2.2862	2998.5	2885.3	2.57E+05	6218.5	6.01E+05	8.64E+05	2.09E+05	6224.8	6.25E+05	0.51716	0.53304	0.70551	0.99524	0.042656	0.062574	0.71043	0.063843	0.73641	0.99628	53.882	0.84926	113.23	1.4841	0	17911	8667.5	12050	43982	0.025616	1	1837.5	48.269	27.411	18.422	50.231	46.533	27.073	1835.2	1.5355	1.0948	17.772	12.051	34.55	16.813	1.1	0.77099
3/27/2018 6:05	352.91	6.1032	14243	259.93	6.0805	7.96E+05	259.93	6.0805	7.67E+05	2.9277	0.050631	97.022	1.7	97.537	40.103	2.2858	3095.9	2982.8	2.51E+05	6074.3	6.06E+05	8.64E+05	2.04E+05	6080.5	6.30E+05	0.51723	0.53311	0.70553	0.99523	0.042638	0.062527	0.71046	0.063796	0.73655	0.99628	53.857	0.84932	113.14	1.4832	0	17896	8669.3	12021	43950	0.025596	1	1850.5	48.255	27.439	18.434	50.267	46.537	27.105	1848.8	1.5475	1.1097	17.772	12.051	34.549	16.812	1.1003	0.77119
3/27/2018 6:06	332.87	5.7566	14387	245.26	5.7351	8.02E+05	245.26	5.7351	7.74E+05	2.6833	0.046405	97.27	1.7	97.687	44.252	2.285	3399	3286	2.36E+05	5729.3	6.12E+05	8.53E+05	1.93E+05	5735.1	6.34E+05	0.51745	0.53333	0.70561	0.99522	0.042582	0.060813	0.71053	0.062116	0.73682	0.99627	53.785	0.84947	112.97	1.4816	0	17896	8680.8	12045	43979	0.025614	1	1838.5	48.202	27.459	18.446	50.235	46.562	27.129	1839.3	1.5691	1.0939	17.773	12.052	34.549	16.812	1.0995	0.77064
3/27/2018 6:07	349.31	6.041	14238	257.35	6.0184	7.96E+05	257.35	6.0184	7.66E+05	2.7461	0.04749	97.206	1.7	97.564	40.138	2.2852	3096.6	2983.5	2.48E+05	6012.3	6.06E+05	8.60E+05	2.02E+05	6018.4	6.29E+05	0.51731	0.53318	0.70557	0.99522	0.042617	0.061276	0.71049	0.062571	0.73672	0.99627	53.829	0.8494	113.03	1.4821	0	17933	8678.2	12008	43986	0.025589	1	1843.6	48.24	27.476	18.452	50.282	46.563	27.143	1840.7	1.5562	1.0878	17.774	12.053	34.549	16.812	1.0987	0.7701
3/27/2018 6:08	340.36	5.8861	14304	250.8	5.8641	7.98E+05	250.8	5.8641	7.70E+05	2.7099	0.046864	97.243	1.7	97.633	41.71	2.2848	3210.9	3098	2.42E+05	5858.1	6.08E+05	8.56E+05	1.97E+05	5864.1	6.31E+05	0.51738	0.53325	0.7056	0.99521	0.042597	0.061011	0.71052	0.062311	0.73686	0.99626	53.802	0.84947	112.94	1.4812	0	17901	8679.1	12031	43964	0.025594	1	1837.8	48.225	27.503	18.45	50.238	46.566	27.167	1838.3	1.5413	1.0864	17.774	12.053	34.549	16.812	1.0989	0.77024
3/27/2018 6:09	323.07	5.5872	14479	238.1	5.5663	8.05E+05	238.1	5.5663	7.78E+05	2.5442	0.043999	97.412	1.7	97.778	44.296	2.2843	3400.1	3287.2	2.29E+05	5560.6	6.16E+05	8.52E+05	1.87E+05	5566.3	6.37E+05	0.51749	0.53336	0.70563	0.99521	0.04257	0.059859	0.71056	0.061182	0.73699	0.99626	53.767	0.84954	112.86	1.4805	0	17918	8689.1	12036	43995	0.025626	1	1847.6	48.199	27.511	18.47	50.299	46.563	27.176	1844	1.5525	1.08	17.774	12.053	34.548	16.812	1.0985	0.76992
3/27/2018 6:10	331.31	5.7297	14402	244.19	5.7083	8.02E+05	244.19	5.7083	7.74E+05	2.7698	0.0479	97.182	1.7	97.688	45.455	2.2844	3488	3375.1	2.35E+05	5702.5	6.12E+05	8.57E+05	1.92E+05	5708.3	6.34E+05	0.51749	0.53337	0.70564	0.99521	0.042569	0.061391	0.71056	0.062681	0.73699	0.99626	53.766	0.84954	112.86	1.4805	0	17922	8676.7	12017	43990	0.025631	1	1839	48.197	27.509	18.48	50.218	46.562	27.179	1838.6	1.5377	1.0812	17.775	12.053	34.548	16.812	1.0981	0.76969
3/27/2018 6:11	322.99	5.5857	14476	238	5.5648	8.06E+05	238	5.5648	7.79E+05	2.5586	0.044248	97.397	1.7	97.776	44.737	2.2847	3436.5	3323.5	2.29E+05	5559.2	6.16E+05	8.48E+05	1.87E+05	5564.8	6.37E+05	0.51735	0.53322	0.70559	0.99521	0.042604	0.05999	0.71052	0.061312	0.73687	0.99626	53.81	0.84947	112.93	1.4811	0	17913	8687.1	12026	43987	0.02562	1	1844.7	48.234	27.519	18.483	50.259	46.54	27.186	1843.4	1.5437	1.0772	17.774	12.053	34.548	16.812	1.0986	0.77001
3/27/2018 6:12	273.66	4.7327	14923	201.65	4.715	8.26E+05	201.65	4.715	8.03E+05	2.0216	0.034962	97.943	1.7	98.156	56.179	2.2848	4287.8	4174.8	1.94E+05	4710.2	6.35E+05	8.39E+05	1.58E+05	4715	6.53E+05	0.51732	0.53319	0.70558	0.99521	0.042611	0.056347	0.71051	0.057748	0.73684	0.99626	53.819	0.84945	112.95	1.4813	0	17897	8714.4	12011	43986	0.025613	1	1848.8	48.241	27.517	18.492	50.301	46.532	27.19	1846.8	1.5522	1.0445	17.773	12.053	34.548	16.812	1.0992	0.77045
3/27/2018 6:13	272.8	4.7178	14920	201.05	4.7001	8.25E+05	201.05	4.7001	8.02E+05	2.2306	0.038576	97.731	1.7	98.16	57.277	2.2844	4364.7	4251.8	1.94E+05	4695.3	6.34E+05	8.31E+05	1.58E+05	4700.1	6.53E+05	0.51748	0.53336	0.70563	0.99521	0.042571	0.057729	0.71055	0.059097	0.73697	0.99626	53.769	0.84954	112.87	1.4806	0	17914	8704.6	12020	44008	0.025649	1	1843.6	48.199	27.506	18.491	50.263	46.507	27.178	1842.8	1.5495	1.0164	17.774	12.053	34.548	16.812	1.0988	0.77013
3/27/2018 6:14	344.2	5.9526	14308	253.63	5.9303	7.99E+05	253.63	5.9303	7.70E+05	2.8068	0.048541	97.145	1.7	97.59	42.923	2.2849	3302.4	3189.4	2.44E+05	5924.3	6.09E+05	8.57E+05	1.99E+05	5930.3	6.32E+05	0.51736	0.53323	0.70559	0.99521	0.042603	0.061675	0.71051	0.062961	0.73683	0.99626	53.809	0.84946	112.96	1.4814	0	17928	8674.6	12014	43957	0.025611	1	1844	48.23	27.5	18.493	50.283	46.503	27.176	1843.6	1.5428	1.0427	17.774	12.053	34.548	16.812	1.0985	0.76996
3/27/2018 6:15	332.74	5.7543	14356	245.18	5.7328	8.00E+05	245.18	5.7328	7.72E+05	2.6881	0.046488	97.265	1.7	97.692	42.905	2.2847	3299.8	3186.8	2.36E+05	5727	6.11E+05	8.53E+05	1.93E+05	5732.8	6.33E+05	0.51737	0.53324	0.7056	0.99521	0.042599	0.060864	0.71052	0.062167	0.73687	0.99626	53.805	0.84947	112.93	1.4812	0	17926	8680.5	12010	43972	0.025578	1	1835.3	48.228	27.511	18.492	50.277	46.511	27.179	1834.4	1.5299	1.0865	17.774	12.053	34.548	16.812	1.0987	0.77008
3/27/2018 6:16	334.29	5.7813	14375	246.31	5.7596	8.02E+05	246.31	5.7596	7.74E+05	2.682	0.046382	97.272	1.7	97.68	43.262	2.2849	3328.8	3215.8	2.37E+05	5753.8	6.12E+05	8.58E+05	1.94E+05	5759.6	6.34E+05	0.51728	0.53315	0.70557	0.99521	0.042622	0.060844	0.7105	0.062149	0.73681	0.99626	53.833	0.84943	112.97	1.4815	0	17903	8680.1	12024	43973	0.025587	1	1843	48.253	27.522	18.492	50.296	46.526	27.185	1842.6	1.5361	1.0917	17.774	12.053	34.548	16.812	1.099	0.77029
3/27/2018 6:17	378.84	6.5516	14071	279.15	6.5271	7.89E+05	279.15	6.5271	7.57E+05	3.1155	0.05388	96.831	1.7	97.32	37.667	2.2848	2911.4	2798.5	2.69E+05	6520.4	5.99E+05	8.75E+05	2.19E+05	6527.1	6.24E+05	0.51733	0.5332	0.70559	0.9952	0.042609	0.063776	0.71051	0.065017	0.73687	0.99626	53.816	0.84947	112.93	1.4811	0	17926	8660	12016	43959	0.025561	1	1857.6	48.24	27.527	18.501	50.297	46.533	27.193	1855	1.5517	1.1014	17.773	12.053	34.548	16.812	1.0992	0.77044
3/27/2018 6:18	377.33	6.5255	13972	278.05	6.501	7.83E+05	278.05	6.501	7.52E+05	3.1423	0.054343	96.803	1.7	97.316	37.193	2.2846	2875.5	2762.6	2.68E+05	6494.4	5.94E+05	8.61E+05	2.19E+05	6501	6.19E+05	0.51737	0.53324	0.7056	0.99521	0.042599	0.06395	0.71052	0.065186	0.73691	0.99626	53.803	0.84949	112.91	1.4809	0	17893	8658	12015	43933	0.02555	1	1832.8	48.23	27.524	18.507	50.225	46.535	27.193	1831.6	1.5499	1.118	17.774	12.053	34.548	16.812	1.0992	0.7704
3/27/2018 6:19	349.55	6.045	14244	257.57	6.0224	7.96E+05	257.57	6.0224	7.67E+05	2.7769	0.048024	97.175	1.7	97.555	41.251	2.2847	3177.8	3064.8	2.48E+05	6016.3	6.06E+05	8.64E+05	2.02E+05	6022.4	6.29E+05	0.51731	0.53318	0.70559	0.9952	0.042614	0.061481	0.71051	0.062771	0.73687	0.99626	53.822	0.84946	112.93	1.4812	0	17893	8676.4	12029	43939	0.025546	1	1839.6	48.246	27.532	18.51	50.241	46.543	27.193	1839.9	1.5633	1.1085	17.774	12.053	34.548	16.812	1.099	0.7703
3/27/2018 6:20	318.63	5.5104	14527	234.81	5.4898	8.08E+05	234.81	5.4898	7.81E+05	2.6001	0.044966	97.355	1.7	97.795	48.078	2.2845	3681.3	3568.4	2.26E+05	5484.2	6.18E+05	8.56E+05	1.85E+05	5489.8	6.39E+05	0.51741	0.53329	0.70562	0.9952	0.042588	0.060255	0.71054	0.06157	0.73697	0.99626	53.788	0.84952	112.87	1.4805	0	17912	8684.4	12038	43998	0.025597	1	1843.2	48.22	27.534	18.516	50.233	46.497	27.202	1842.5	1.5591	1.1043	17.774	12.053	34.548	16.812	1.0991	0.77035
3/27/2018 6:21	325.79	5.6341	14468	240.08	5.613	8.05E+05	240.08	5.613	7.78E+05	2.5568	0.044218	97.399	1.7	97.75	45.085	2.2845	3460.5	3347.6	2.31E+05	5607.3	6.15E+05	8.52E+05	1.89E+05	5613	6.37E+05	0.51738	0.53326	0.70561	0.9952	0.042594	0.059968	0.71053	0.06129	0.73695	0.99626	53.797	0.84951	112.88	1.4806	0	17915	8687.7	12017	43991	0.025599	1	1848.1	48.227	27.537	18.513	50.29	46.448	27.207	1845.5	1.558	1.0783	17.774	12.053	34.548	16.812	1.0988	0.77017
3/27/2018 6:22	323.49	5.5945	14508	238.46	5.5736	8.07E+05	238.46	5.5736	7.80E+05	2.5744	0.044521	97.381	1.7	97.759	46.928	2.284	3593.5	3480.7	2.30E+05	5567.9	6.17E+05	8.49E+05	1.87E+05	5573.6	6.38E+05	0.51754	0.53342	0.70566	0.9952	0.042555	0.060051	0.71058	0.061369	0.73711	0.99625	53.747	0.8496	112.78	1.4797	0	17931	8686.7	12027	44003	0.025605	1	1849.8	48.187	27.536	18.503	50.264	46.413	27.206	1846.7	1.5418	1.0507	17.775	12.054	34.548	16.812	1.0981	0.76964
3/27/2018 6:23	366.72	6.3421	14176	270.29	6.3183	7.93E+05	270.29	6.3183	7.62E+05	3.0948	0.053522	96.852	1.7	97.428	38.616	2.2842	2978.4	2865.5	2.60E+05	6311.9	6.02E+05	8.63E+05	2.12E+05	6318.3	6.27E+05	0.51748	0.53335	0.70564	0.9952	0.04257	0.063599	0.71056	0.064842	0.73707	0.99625	53.765	0.84957	112.81	1.4799	0	17913	8661.3	12017	43949	0.025549	1	1857.4	48.204	27.544	18.491	50.257	46.413	27.213	1856.8	1.5333	1.0866	17.775	12.054	34.548	16.812	1.0981	0.76962
3/27/2018 6:24	323.37	5.5924	14453	238.31	5.5714	8.05E+05	238.31	5.5714	7.78E+05	2.5197	0.043576	97.437	1.7	97.77	44.686	2.2845	3432.2	3319.3	2.30E+05	5565.7	6.15E+05	8.56E+05	1.87E+05	5571.4	6.36E+05	0.51734	0.53321	0.7056	0.9952	0.042605	0.059725	0.71052	0.061053	0.73695	0.99625	53.809	0.8495	112.88	1.4806	0	17915	8688.5	12035	44004	0.025612	1	1840.1	48.24	27.553	18.483	50.28	46.435	27.219	1838.9	1.5412	1.1033	17.775	12.053	34.548	16.812	1.0983	0.7698
3/27/2018 6:25	327.99	5.6722	14437	241.75	5.6509	8.03E+05	241.75	5.6509	7.76E+05	2.6649	0.046087	97.289	1.7	97.732	44.355	2.2841	3404.2	3291.4	2.33E+05	5645.2	6.14E+05	8.54E+05	1.90E+05	5650.9	6.36E+05	0.51749	0.53336	0.70565	0.9952	0.042568	0.060678	0.71057	0.061984	0.73709	0.99625	53.763	0.84958	112.79	1.4798	0	17903	8681.8	12029	43984	0.025601	1	1842.8	48.203	27.549	18.484	50.239	46.443	27.221	1842.5	1.5486	1.0706	17.775	12.053	34.548	16.812	1.0985	0.76991
3/27/2018 6:26	325.62	5.6312	14462	239.95	5.6101	8.06E+05	239.95	5.6101	7.78E+05	2.6024	0.045005	97.353	1.7	97.759	43.823	2.2847	3369.4	3256.4	2.31E+05	5604.4	6.15E+05	8.51E+05	1.89E+05	5610.1	6.37E+05	0.51728	0.53315	0.70558	0.9952	0.042619	0.0603	0.71051	0.061617	0.73689	0.99625	53.828	0.84947	112.91	1.481	0	17936	8684.8	12027	44003	0.025601	1	1852.1	48.255	27.553	18.485	50.22	46.455	27.224	1846.5	1.5457	1.0731	17.774	12.053	34.548	16.812	1.0986	0.77
3/27/2018 6:27	327.59	5.6653	14460	241.41	5.644	8.05E+05	241.41	5.644	7.78E+05	2.6658	0.046102	97.288	1.7	97.745	43.702	2.2845	3359.1	3246.1	2.33E+05	5638.3	6.15E+05	8.53E+05	1.90E+05	5644	6.37E+05	0.51735	0.53323	0.7056	0.9952	0.042602	0.060715	0.71053	0.062021	0.73694	0.99625	53.806	0.8495	112.88	1.4807	0	17920	8682	12036	43991	0.025586	1	1846.3	48.236	27.542	18.498	50.237	46.473	27.216	1848.9	1.5294	1.07	17.773	12.053	34.548	16.812	1.0994	0.77056
3/27/2018 6:28	330.1	5.7088	14394	243.27	5.6875	8.02E+05	243.27	5.6875	7.74E+05	2.5946	0.044871	97.361	1.7	97.716	43.52	2.2845	3343.9	3230.9	2.34E+05	5681.7	6.12E+05	8.55E+05	1.91E+05	5687.5	6.34E+05	0.51743	0.5333	0.70562	0.99521	0.042584	0.060215	0.71054	0.061531	0.73695	0.99626	53.785	0.84951	112.89	1.4807	0	17905	8685.5	12025	43974	0.025599	1	1839.6	48.214	27.517	18.503	50.232	46.473	27.193	1838.3	1.5459	1.0778	17.774	12.053	34.548	16.812	1.0988	0.77013
3/27/2018 6:29	356.57	6.1666	14157	262.73	6.1436	7.91E+05	262.73	6.1436	7.62E+05	2.9029	0.050204	97.047	1.7	97.498	39.514	2.2849	3048.4	2935.4	2.53E+05	6137.3	6.02E+05	8.52E+05	2.06E+05	6143.6	6.26E+05	0.51738	0.53326	0.70559	0.99522	0.042598	0.062323	0.71052	0.063594	0.73681	0.99627	53.804	0.84945	112.98	1.4816	0	17887	8670.1	12016	43932	0.02558	1	1839.3	48.222	27.48	18.503	50.281	46.473	27.162	1835.8	1.565	1.0826	17.774	12.053	34.548	16.812	1.0986	0.77001
3/27/2018 6:30	390.76	6.7578	13949	287.92	6.7326	7.82E+05	287.92	6.7326	7.50E+05	3.157	0.054598	96.788	1.7	97.225	35.353	2.2849	2737.5	2624.5	2.78E+05	6725.8	5.93E+05	8.82E+05	2.26E+05	6732.6	6.19E+05	0.51753	0.53342	0.70562	0.99523	0.042562	0.064015	0.71055	0.065248	0.73681	0.99628	53.762	0.84948	112.99	1.4817	0	17929	8657.8	12013	43953	0.025583	1	1851.4	48.177	27.424	18.513	50.269	46.477	27.109	1849.9	1.5517	1.1191	17.774	12.053	34.549	16.812	1.0983	0.76979
3/27/2018 6:31	375.37	6.4916	14076	276.45	6.4675	7.89E+05	276.45	6.4675	7.58E+05	3.0023	0.051922	96.946	1.7	97.349	37.585	2.286	2909.3	2796.1	2.67E+05	6461	5.99E+05	8.74E+05	2.17E+05	6467.5	6.24E+05	0.51726	0.53315	0.70553	0.99524	0.042632	0.063029	0.71046	0.064288	0.73645	0.99628	53.853	0.84929	113.21	1.4839	0	17900	8665.3	12027	43957	0.025584	1	1851.4	48.241	27.388	18.521	50.301	46.489	27.066	1850.9	1.5431	1.1271	17.773	12.053	34.549	16.812	1.0987	0.77008
3/27/2018 6:32	344.77	5.9625	14288	253.88	5.9404	7.98E+05	253.88	5.9404	7.69E+05	2.8508	0.049302	97.1	1.7	97.6	41.12	2.2863	3171.7	3058.4	2.45E+05	5934.4	6.08E+05	8.54E+05	2.00E+05	5940.4	6.31E+05	0.51731	0.5332	0.70553	0.99526	0.042623	0.06199	0.71046	0.06327	0.73639	0.99629	53.843	0.84927	113.26	1.4843	0	17930	8672.5	12010	43972	0.025586	1	1844.3	48.225	27.345	18.526	50.22	46.497	27.029	1843.3	1.5454	1.1108	17.772	12.052	34.55	16.813	1.0995	0.77066
3/27/2018 6:33	381.66	6.6005	14004	281.04	6.5761	7.86E+05	281.04	6.5761	7.54E+05	3.1673	0.054775	96.778	1.7	97.294	36.646	2.2865	2839.8	2726.5	2.71E+05	6569.5	5.96E+05	8.72E+05	2.21E+05	6576.1	6.22E+05	0.5173	0.5332	0.70552	0.99526	0.042625	0.064143	0.71045	0.065377	0.73632	0.9963	53.848	0.84925	113.31	1.4848	0	17910	8657	12022	43949	0.025581	1	1848	48.223	27.32	18.536	50.246	46.503	27.002	1847.2	1.5408	1.111	17.772	12.051	34.55	16.813	1.0997	0.77078
3/27/2018 6:34	347.39	6.0078	14271	255.76	5.9856	7.98E+05	255.76	5.9856	7.69E+05	2.7513	0.047581	97.201	1.7	97.571	41.706	2.2868	3217.7	3104.3	2.47E+05	5979.6	6.08E+05	8.72E+05	2.01E+05	5985.6	6.31E+05	0.51724	0.53313	0.7055	0.99527	0.042641	0.061332	0.71043	0.062627	0.73623	0.9963	53.869	0.8492	113.36	1.4854	0	17913	8677.2	12018	43989	0.025609	1	1843.3	48.238	27.309	18.537	50.28	46.503	26.989	1842.8	1.5595	1.1215	17.772	12.051	34.55	16.813	1.0996	0.7707
3/27/2018 6:35	316.11	5.4668	14527	232.72	5.4466	8.09E+05	232.72	5.4466	7.83E+05	2.4659	0.042645	97.491	1.7	97.82	46.937	2.2869	3608.4	3494.9	2.24E+05	5441.1	6.19E+05	8.45E+05	1.83E+05	5446.6	6.40E+05	0.51721	0.5331	0.70549	0.99527	0.042651	0.059402	0.71041	0.060739	0.73617	0.9963	53.882	0.84917	113.4	1.4857	0	17906	8691.8	12030	43982	0.025607	1	1844.6	48.246	27.301	18.546	50.225	46.518	26.978	1841.4	1.5433	1.0927	17.772	12.051	34.55	16.813	1.0998	0.77082
3/27/2018 6:36	278.52	4.8167	14834	205.09	4.7989	8.22E+05	205.09	4.7989	7.98E+05	2.2534	0.03897	97.708	1.7	98.118	53.802	2.2865	4114.7	4001.4	1.98E+05	4794.1	6.31E+05	8.37E+05	1.61E+05	4798.9	6.50E+05	0.51739	0.53328	0.70554	0.99527	0.042605	0.057915	0.71047	0.059282	0.73635	0.9963	53.824	0.84927	113.3	1.4847	0	17899	8703.1	12004	43956	0.025574	1	1838.8	48.2	27.298	18.555	50.226	46.51	26.975	1838	1.5514	1.0469	17.772	12.051	34.55	16.813	1.0996	0.77068
3/27/2018 6:37	326.07	5.6391	14443	240.08	5.6183	8.05E+05	240.08	5.6183	7.78E+05	2.5826	0.044663	97.373	1.7	97.734	46.517	2.2867	3574.5	3461.1	2.32E+05	5612.6	6.15E+05	8.51E+05	1.89E+05	5618.3	6.37E+05	0.5173	0.53319	0.70552	0.99527	0.042628	0.060172	0.71044	0.061492	0.73628	0.9963	53.852	0.84923	113.33	1.485	0	17921	8684.8	12012	43976	0.025585	1	1842.1	48.224	27.309	18.562	50.251	46.503	26.984	1840.6	1.5479	1.0468	17.772	12.051	34.55	16.813	1.0995	0.77064
3/27/2018 6:38	309.46	5.3517	14603	227.88	5.3319	8.12E+05	227.88	5.3319	7.86E+05	2.5631	0.044326	97.393	1.7	97.876	48.464	2.2863	3716.2	3603	2.20E+05	5326.6	6.21E+05	8.40E+05	1.79E+05	5331.9	6.42E+05	0.5174	0.53329	0.70555	0.99526	0.042602	0.060017	0.71047	0.061338	0.73638	0.9963	53.819	0.84929	113.27	1.4844	0	17878	8687.2	12022	43953	0.025582	1	1841.3	48.198	27.308	18.556	50.27	46.503	26.985	1843.5	1.5592	1.0584	17.772	12.052	34.55	16.813	1.0994	0.77053
3/27/2018 6:39	363.66	6.2891	14152	267.75	6.2658	7.93E+05	267.75	6.2658	7.62E+05	2.9189	0.050479	97.031	1.7	97.442	39.044	2.2867	3018.9	2905.5	2.58E+05	6259.5	6.02E+05	8.71E+05	2.10E+05	6265.8	6.27E+05	0.51728	0.53318	0.70551	0.99527	0.042631	0.062461	0.71044	0.063732	0.73627	0.9963	53.856	0.84922	113.34	1.4851	0	17886	8667.8	12026	43949	0.025563	1	1851	48.227	27.308	18.562	50.247	46.501	26.982	1847.3	1.5831	1.0789	17.772	12.052	34.55	16.813	1.0992	0.77039
3/27/2018 6:40	341	5.8973	14295	251.08	5.8755	7.98E+05	251.08	5.8755	7.69E+05	2.7011	0.046713	97.252	1.7	97.627	41.609	2.2865	3207.5	3094.2	2.42E+05	5869.6	6.08E+05	8.57E+05	1.97E+05	5875.5	6.31E+05	0.51737	0.53326	0.70554	0.99527	0.04261	0.060962	0.71046	0.062263	0.73633	0.9963	53.83	0.84926	113.3	1.4848	0	17915	8680.8	12023	43973	0.025571	1	1837.8	48.205	27.301	18.568	50.239	46.473	26.977	1837.3	1.5636	1.0975	17.772	12.052	34.55	16.813	1.0994	0.77056
3/27/2018 6:41	363.26	6.2822	14139	267.44	6.2589	7.92E+05	267.44	6.2589	7.62E+05	2.9757	0.051462	96.973	1.7	97.429	40.372	2.2868	3118.3	3004.9	2.58E+05	6252.7	6.02E+05	8.71E+05	2.10E+05	6258.9	6.26E+05	0.51725	0.53315	0.7055	0.99527	0.042639	0.062854	0.71043	0.064116	0.73622	0.9963	53.866	0.8492	113.37	1.4854	0	17921	8666.4	12023	43963	0.025572	1	1843.3	48.234	27.302	18.568	50.23	46.457	26.971	1841.7	1.5456	1.1	17.772	12.051	34.55	16.813	1.0996	0.77067
3/27/2018 6:42	344.49	5.9576	14260	253.65	5.9355	7.96E+05	253.65	5.9355	7.68E+05	2.8381	0.049083	97.113	1.7	97.598	41.043	2.2866	3166.2	3052.8	2.45E+05	5929.6	6.07E+05	8.51E+05	1.99E+05	5935.5	6.30E+05	0.51735	0.53325	0.70553	0.99527	0.042614	0.061897	0.71046	0.063179	0.7363	0.9963	53.836	0.84925	113.32	1.485	0	17902	8673.6	12011	43949	0.025551	1	1838.4	48.209	27.295	18.568	50.245	46.447	26.971	1836.8	1.5504	1.1039	17.772	12.051	34.55	16.813	1.0998	0.77082
3/27/2018 6:43	361.71	6.2555	14140	266.35	6.2323	7.91E+05	266.35	6.2323	7.61E+05	2.8274	0.048897	97.124	1.7	97.457	38.985	2.2864	3012.6	2899.3	2.57E+05	6226.1	6.02E+05	8.66E+05	2.09E+05	6232.3	6.26E+05	0.51735	0.53325	0.70554	0.99526	0.042613	0.061823	0.71046	0.063106	0.73636	0.9963	53.832	0.84927	113.28	1.4846	0	17882	8674.5	11995	43907	0.025539	1	1844.4	48.21	27.316	18.564	50.278	46.463	26.987	1841.2	1.5606	1.0966	17.772	12.052	34.55	16.813	1.0993	0.77047
3/27/2018 6:44	341.71	5.9095	14315	251.64	5.8876	7.99E+05	251.64	5.8876	7.70E+05	2.7673	0.047858	97.185	1.7	97.616	42.836	2.2862	3297.3	3184.1	2.43E+05	5881.7	6.09E+05	8.58E+05	1.98E+05	5887.6	6.32E+05	0.51741	0.53331	0.70556	0.99526	0.042598	0.0614	0.71048	0.062692	0.73642	0.9963	53.813	0.84931	113.24	1.4842	0	17916	8676.1	12009	43959	0.025575	1	1842.1	48.195	27.318	18.566	50.19	46.473	26.999	1841.1	1.5588	1.0944	17.773	12.052	34.55	16.813	1.0989	0.77024
