oilfield,d,th,l,start_year,producer,liq_vol_flow,oil_mass_flow,w_cut,pressure,ingibition,object,report_year,liquid_speed,pipe_age,steel,accident_in_year
9,114.0,4.5,0.57,1993.0,14,102.33333333333331,13.633333206176758,84.48642616250514,16.333333333333332,0.0,3.0,2015.0,0.11609780767888538,22.0,Ст.20,3.0
9,114.0,8.0,1.6,1991.0,13,130.0,69.29999923706055,37.927862949311574,18.0,0.0,3.0,2014.0,0.14748581431519642,23.0,Ст.10,2.0
9,114.0,8.0,1.6,1991.0,13,32.0,17.200000762939453,37.49999722769093,19.0,0.0,3.0,2016.0,0.036304200446817585,25.0,Ст.10,1.0
9,114.0,8.0,1.6,1991.0,13,83.0,46.29999923706055,35.1358934756787,11.96,0.0,3.0,2017.0,0.0941640199089331,26.0,Ст.10,1.0
9,114.0,8.0,1.25,1996.0,14,732.0,193.31999938964844,69.30347807916286,25.8,0.0,3.0,2013.0,0.8304585852209521,17.0,Ст.20,5.0
9,114.0,8.0,1.25,1996.0,14,786.7272727272727,162.29090881347656,76.09258629616106,24.23,0.0,3.0,2014.0,0.8925470189396573,18.0,Ст.20,11.0
9,114.0,8.0,1.25,1996.0,14,694.0,98.8000030517578,83.44614921054927,18.1,0.0,3.0,2016.0,0.7873473471903563,20.0,Ст.20,1.0
9,114.0,12.0,0.19,1997.0,14,444.0,85.80000305175781,77.52985463760794,18.7,0.0,3.0,2014.0,0.5037207811995938,17.0,Ст.20,1.0
9,114.0,5.0,0.28,1993.0,14,602.0,266.0,48.62087614926988,16.0,0.0,13.0,2013.0,0.6829727709057557,20.0,Ст.20,1.0
9,114.0,8.0,0.65,1995.0,14,491.0,127.3000030517578,69.85269666751343,16.5,0.0,13.0,2013.0,0.5570425756058572,18.0,Ст.20,1.0
9,114.0,8.0,0.65,1995.0,14,648.1666666666666,90.18333180745441,83.79590261574599,14.033333333333333,0.0,13.0,2016.0,0.7353491434253829,21.0,Ст.20,6.0
9,114.0,8.0,0.3,1991.0,13,480.0,172.89999389648438,58.115311556084215,12.0,0.0,13.0,2013.0,0.5445630067022637,22.0,Ст.20,1.0
9,114.0,8.0,1.0,1998.0,14,520.0,97.5999984741211,78.17531340024127,7.0,0.0,13.0,2014.0,0.5899432572607857,16.0,Ст.20,1.0
9,114.0,8.0,1.0,1998.0,14,515.25,71.45000076293945,83.93310502480551,8.975,0.0,13.0,2015.0,0.5845543525069611,17.0,Ст.20,4.0
9,114.0,4.5,0.6,1993.0,14,109.0,13.899999618530273,85.17175206045414,20.0,0.0,3.0,2015.0,0.12366118277197236,22.0,Ст.20,1.0
9,114.0,4.5,0.3,1993.0,14,109.0,14.800000190734865,84.21164903911365,11.65,0.0,3.0,2015.0,0.12366118277197236,22.0,Ст.20,1.0
9,114.0,4.5,0.3,1993.0,14,98.5,11.300000190734865,86.60887444012613,13.66,0.0,3.0,2016.0,0.11174886700036037,23.0,Ст.20,2.0
9,114.0,4.5,0.3,1993.0,14,77.33333333333333,6.800000031789143,89.73579343843424,14.75,0.0,3.0,2017.0,0.08773515107980916,24.0,Ст.20,6.0
9,159.0,8.0,2.8,1994.0,13,1664.0,516.2999877929689,63.92134477072837,23.0,0.0,3.0,2013.0,0.9704556080991948,19.0,Ст.20,1.0
9,159.0,5.0,0.07,1989.0,5,2147.0,241.0,86.94771503774872,12.8,0.0,3.0,2013.0,1.252144345305872,24.0,Ст.20,1.0
9,159.0,10.0,0.2,1999.0,5,2444.0,143.60000610351562,93.16789070036181,11.8,0.0,3.0,2017.0,1.4253566743956922,18.0,Ст.20,1.0
9,159.0,10.0,1.1,1999.0,5,3509.0,257.39999389648443,91.47043834470549,11.84,0.0,3.0,2016.0,2.046471591838987,17.0,Ст.20,1.0
9,159.0,10.0,1.1,1999.0,5,3496.5,246.6499938964844,91.79514685509966,9.5,0.0,3.0,2017.0,2.0391815106483384,18.0,Ст.20,2.0
9,159.0,10.0,0.46,2006.0,5,1793.666666666667,195.93333435058597,87.30073963535717,17.0,0.0,3.0,2013.0,1.0460780503168603,7.0,Ст.20С,3.0
9,159.0,10.0,0.46,2006.0,5,1907.0,216.3499984741211,86.860077593328,18.0,0.0,3.0,2015.0,1.1121747864454112,9.0,Ст.20,2.0
9,159.0,10.0,0.46,2006.0,5,1757.0,141.60000610351562,90.62884633535522,12.6,0.0,3.0,2016.0,1.0246938121576232,10.0,Ст.20,1.0
9,159.0,10.0,0.46,2006.0,5,1755.0,171.66666666666666,88.73081020894932,13.706666666666665,0.0,3.0,2017.0,1.0235273991671197,11.0,Ст.20,3.0
9,159.0,4.5,0.08,1989.0,5,1678.5,132.75,90.79894374963257,12.6,0.0,3.0,2016.0,0.9789121022803476,27.0,Ст.20,2.0
9,159.0,4.5,0.08,1989.0,5,1624.0,115.6999969482422,91.71583250170107,12.6,0.0,3.0,2017.0,0.947127348289118,28.0,Ст.20,1.0
9,159.0,10.0,0.42700000000000005,1989.0,5,2018.5,326.45001220703125,81.18455912650974,20.25,0.0,3.0,2013.0,1.1772023106660003,24.0,Ст.20,2.0
9,159.0,10.0,0.42700000000000005,1989.0,5,2087.0,236.0,86.8510491302749,18.0,0.0,3.0,2014.0,1.2171519555907568,25.0,Ст.20,1.0
9,159.0,10.0,0.42700000000000005,1989.0,5,1927.0,186.0,88.77638454761589,18.0,0.0,3.0,2015.0,1.1238389163504496,26.0,Ст.20,1.0
9,159.0,10.0,0.89,2004.0,13,2670.333333333333,343.80000813802076,85.00791562498455,12.550000000000002,0.0,17.666666666666668,2016.0,1.55735574448771,12.0,Ст.09Г2С,3.0
9,159.0,10.0,0.89,2004.0,13,2811.0,410.0,83.04005030072885,12.6,0.0,3.0,2017.0,1.6393934581531469,13.0,Ст.09Г2С,1.0
9,159.0,6.0,0.25,1992.0,14,452.0,73.69999694824219,81.0403383030865,10.0,0.0,3.0,2014.0,0.2636093358538677,22.0,Ст.10пс,1.0
9,159.0,6.0,0.25,1992.0,14,543.25,56.72499942779541,87.75104974975956,9.525,0.0,3.0,2015.0,0.31682692854560546,23.0,Ст.10пс,4.0
9,159.0,6.0,0.25,1992.0,14,407.66666666666674,51.96666717529297,77.46623872243511,9.746666666666664,0.0,3.0,2016.0,0.23775384789769935,24.0,Ст.10пс,3.0
9,159.0,10.0,1.9,1998.0,13,764.0,150.5,77.09424083769632,13.0,1.0,3.0,2013.0,0.4455697623724668,15.0,Ст.20,1.0
9,159.0,10.0,1.9,1998.0,13,1341.6666666666667,163.66666666666666,84.11737896568036,12.14,1.0,3.0,2015.0,0.7824687144629925,17.0,Ст.20,3.0
9,159.0,10.0,1.9,1998.0,13,1711.0,149.0,89.86836973743183,9.95,0.5,3.0,2016.0,0.9978663133760348,18.0,Ст.20,2.0
9,159.0,10.0,0.87,1998.0,13,2306.0,431.5000030517578,78.24666256800816,18.0,0.0,3.0,2013.0,1.3448741780509272,15.0,Ст.20,2.0
9,159.0,10.0,0.8699999999999999,1998.0,13,2424.0,370.3199951171875,82.20841765553838,18.3,0.0,3.0,2014.0,1.4136925444906538,16.0,Ст.20,5.0
9,159.0,10.0,0.8699999999999999,1998.0,13,2408.8,312.4199951171875,84.91851863185077,15.54,0.0,3.0,2015.0,1.4048278057628247,17.0,Ст.20,5.0
9,159.0,10.0,0.8699999999999999,1998.0,13,2471.4,307.5600036621093,85.52825580876569,14.558000000000002,0.0,3.0,2016.0,1.441336532365595,18.0,Ст.20,5.0
9,159.0,5.0,0.14,1988.0,14,1524.0,234.0,82.14612708295184,15.0,0.0,3.0,2015.0,0.8888066987639259,27.0,Ст.20,1.0
9,159.0,4.5,1.03,1988.0,14,502.0,152.20000203450522,65.09854307978412,14.976666666666668,0.0,3.0,2016.0,0.2927696606164638,28.0,Ст.20,3.0
9,159.0,4.5,1.03,1988.0,14,457.0,129.80000305175778,66.97369012982601,15.1,0.0,3.0,2017.0,0.2665253683301273,29.0,Ст.20,1.0
9,159.0,8.0,1.68,2007.0,14,777.0,310.0,53.608093142976855,16.7,1.0,23.0,2014.0,0.4531514468107418,7.0,Ст.13ХФА,1.0
9,159.0,4.5,0.89,1988.0,14,528.0,154.3000030517578,66.0192029924776,21.0,0.0,3.0,2015.0,0.3079330294930137,27.0,Ст.20,1.0
9,159.0,4.5,0.8899999999999999,1988.0,14,621.375,149.18749904632568,69.0647756132434,14.98,0.0,3.0,2016.0,0.36238993598716174,28.0,Ст.20,8.0
9,159.0,5.0,0.08,1990.0,14,339.0,13.199999809265135,95.47231947270868,12.0,0.0,3.0,2014.0,0.19770700189040089,24.0,Ст.20,1.0
9,159.0,5.0,0.15,1989.0,5,1782.0,208.0,86.42758332680813,13.0,0.0,3.0,2014.0,1.0392739745389212,25.0,Ст.20С,1.0
9,159.0,8.0,0.332,1986.0,14,2954.0,340.5500030517578,86.59482358065362,17.13,0.0,3.0,2015.0,1.7227919869741712,29.0,Ст.20,2.0
9,219.0,10.0,0.4,1999.0,5,3946.0,408.70001220703125,87.95659978880494,15.0,0.0,3.0,2013.0,1.2130688534831655,14.0,Ст.20,1.0
9,219.0,10.0,0.4,1999.0,5,6581.0,552.0,90.24676393988331,15.0,0.0,3.0,2014.0,2.023113564311382,15.0,Ст.20,1.0
9,219.0,8.0,0.322,2007.0,13,2504.0,255.0,88.15848131361916,17.0,0.0,3.0,2015.0,0.7697730382974777,8.0,Ст.20А,1.0
9,219.0,8.0,2.521,2007.0,13,3903.0,457.5,86.37005523479253,11.0,0.0,3.0,2015.0,1.1998499075379614,8.0,Ст.20А,1.0
9,219.0,10.0,1.3519999999999999,1999.0,5,6343.0,510.1999969482422,90.64474441677929,14.25,0.0,3.0,2015.0,1.949948235591414,16.0,Ст.20,2.0
9,219.0,8.0,3.09,2007.0,13,5055.0,946.0,78.33433163951928,13.25,0.0,3.0,2014.0,1.5539946919304113,7.0,Ст.20А,2.0
9,219.0,8.0,3.09,2007.0,13,3330.5,513.9499816894531,82.15290312180056,10.83,0.0,3.0,2015.0,1.0238534760582063,8.0,Ст.20А,2.0
9,219.0,8.0,3.09,2007.0,13,3468.0,495.7999877929688,83.37625104634503,7.3,0.0,3.0,2017.0,1.066123361348104,10.0,Ст.20А,1.0
9,219.0,10.0,1.72,1997.0,13,3837.0,1086.9000244140623,67.06183899685249,19.0,1.0,3.0,2014.0,1.1795603625988107,17.0,Ст.10,1.0
9,219.0,10.0,0.95,1998.0,11,882.0,241.6000061035156,68.14849890530037,9.0,0.0,13.0,2013.0,0.2711421005504694,15.0,Ст.20С,1.0
9,219.0,10.0,0.95,1998.0,11,778.0,205.8999938964844,69.22640134266689,6.5,0.0,13.0,2014.0,0.2391706964039288,16.0,Ст.20С,1.0
9,219.0,10.0,0.95,1998.0,11,789.0,169.0,75.093583281752,13.7,0.0,13.0,2015.0,0.2425522872271205,17.0,Ст.20С,1.0
9,219.0,10.0,0.75,1997.0,14,5613.0,832.0,82.76426402164411,12.0,0.0,13.0,2014.0,1.725533571870504,17.0,Ст.20,1.0
9,219.0,10.0,0.85,2000.0,13,2502.0,505.0,76.53040358410945,19.5,0.0,13.0,2014.0,0.7691582036023519,14.0,Ст.20А,1.0
9,219.0,10.0,1.83,2000.0,14,5061.5,879.375,83.33305317032891,12.5,0.0,3.0,2013.0,1.5559929046895702,13.0,Ст.10пс,4.0
9,219.0,10.0,1.83,2000.0,14,647.0,78.9000015258789,85.82006370621492,17.7,0.0,3.0,2014.0,0.1988990238731901,14.0,Ст.10пс,1.0
9,219.0,10.0,1.83,2000.0,14,4275.0,414.1000118255615,89.66923318803637,9.59,0.0,3.0,2016.0,1.3142091608313566,16.0,Ст.10пс,2.0
9,219.0,10.0,0.6,2000.0,14,638.0,77.5999984741211,85.8569660869503,5.0,0.0,3.0,2014.0,0.1961322677451241,14.0,Ст.10пс,1.0
9,219.0,10.0,0.62,2000.0,14,457.0,80.0,79.64480179125744,10.0,0.0,3.0,2013.0,0.14048972783624092,13.0,Ст.10пс,1.0
9,219.0,10.0,1.25,2000.0,14,3678.666666666666,645.1000162760416,77.76333113000041,13.0,0.0,3.0,2014.0,1.1308859492346863,14.0,Ст.20А,3.0
9,219.0,10.0,1.25,2000.0,14,6343.142857142857,843.7285712105887,88.58548988473845,11.164285714285716,0.0,3.0,2015.0,1.949992152355352,15.0,Ст.20А,7.0
9,219.0,10.0,1.25,2000.0,14,10183.5,1422.2833350499468,87.86360909616474,9.058333333333335,0.0,3.0,2016.0,3.1305845589066954,16.0,Ст.20А,6.0
9,219.0,10.0,1.25,2000.0,14,2748.5,256.9499969482422,90.06083924734163,9.87,0.0,3.0,2017.0,0.8449365797766043,17.0,Ст.20А,2.0
9,273.0,8.0,1.943,2012.0,3,2462.0,442.1000061035156,79.11983044114656,14.0,0.0,53.0,2014.0,0.4870565131252779,2.0,Ст.13ХФА,1.0
9,325.0,10.0,0.413,1999.0,5,24939.5,3471.8001098632812,84.98382873499818,10.85,0.0,3.0,2015.0,3.481269306845005,16.0,Ст.20,2.0
9,325.0,10.0,0.413,1999.0,5,14151.0,1417.0,88.35648068260441,8.53,0.0,23.0,2016.0,1.9753179478804173,17.0,Ст.20,1.0
9,325.0,10.0,0.413,1999.0,5,41598.0,5779.0,83.84593624246246,13.7,0.0,3.0,2017.0,5.806605610623247,18.0,Ст.20,1.0
9,325.0,6.0,0.92,1992.0,13,5661.0,899.0999755859375,81.5321482442921,14.0,0.0,13.0,2014.0,0.7902109322981444,22.0,Ст.10,1.0
9,325.0,6.0,0.92,1992.0,13,12270.0,2787.0,73.58844601125831,8.12,0.0,13.0,2015.0,1.712751835240811,23.0,Ст.10,1.0
9,325.0,8.0,1.4380000000000002,2009.0,11,11097.0,1883.5,80.27744637797593,8.0,1.0,3.0,2014.0,1.5490144348547088,5.0,Ст.20А,2.0
9,325.0,8.0,1.4380000000000002,2009.0,11,10517.0,1611.8499755859375,82.18783949799811,7.49,1.0,3.0,2016.0,1.468053060409748,7.0,Ст.20А,2.0
9,426.0,6.0,1.0,1992.0,13,5714.5,898.3999938964844,81.72032302202217,10.0,0.0,13.0,2013.0,0.4642753644902759,21.0,Ст.10,2.0
9,426.0,6.0,1.0,1992.0,13,5671.0,903.7999877929688,81.46834388354931,14.0,0.0,13.0,2014.0,0.4607412008092317,22.0,Ст.10,1.0
9,426.0,6.0,1.0,1992.0,13,7399.0,1598.6000366210938,74.86801714563984,8.39,0.0,13.0,2015.0,0.6011328063458836,23.0,Ст.10,2.0
9,426.0,6.0,1.0,1992.0,13,6388.0,1087.8666585286458,80.61458155756173,13.196666666666665,0.0,13.0,2016.0,0.518993967689891,24.0,Ст.10,3.0
9,426.0,6.0,1.0,1992.0,13,7509.0,1230.9000244140625,80.93915170920381,7.4,0.0,13.0,2017.0,0.6100697719761102,25.0,Ст.10,1.0
9,426.0,6.0,0.15,1992.0,13,5671.0,903.7999877929688,81.46834388354931,14.0,0.0,13.0,2014.0,0.4607412008092317,22.0,Ст.10,1.0
9,426.0,6.0,0.15,1992.0,13,7099.0,1291.0,78.853883776621,7.32,0.0,13.0,2016.0,0.5767592637179926,24.0,Ст.10,1.0
9,426.0,8.0,0.368,2010.0,3,2777.0,232.5,90.26471598093977,15.0,0.0,25.0,2017.0,0.22561775959217714,7.0,Ст.20А,1.0
9,89.0,10.0,0.25,2006.0,13,207.0,9.100000381469727,94.88821459304026,12.0,0.0,3.0,2015.0,0.38530703006413386,9.0,Ст.20А,1.0
9,89.0,10.0,0.25,2006.0,13,183.0,9.600000381469727,93.90011413046784,8.26,0.0,3.0,2016.0,0.3406337512161184,10.0,Ст.20А,1.0
9,89.0,6.0,0.3,2005.0,14,66.0,2.799999952316284,95.06694863933002,17.0,0.0,19.5,2017.0,0.12285151683204268,12.0,Ст.20,2.0
11,159.0,6.0,0.18,1988.0,7,181.0,47.599998474121094,69.42053290882623,5.8,0.0,38.0,2014.0,0.10556037564059748,26.0,Ст.10пс,1.0
11,159.0,6.0,0.6940000000000001,1988.0,7,257.0,50.6999994913737,76.93318574844719,6.2,0.0,38.0,2014.0,0.1498840692797434,26.0,Ст.10пс,3.0
11,159.0,6.0,0.6940000000000001,1988.0,7,262.0,22.766667048136398,89.83881605846062,16.0,0.0,38.0,2016.0,0.152800101756003,28.0,Ст.10пс,3.0
14,159.0,9.0,0.4,1988.0,11,1629.0,417.5,70.19858095278884,16.7,0.0,5.0,2015.0,0.9500433807653776,27.0,Ст.10пс,1.0
14,159.0,9.0,0.4,1988.0,11,1864.0,389.0,75.7336061483182,15.7,0.0,5.0,2016.0,1.0870969071495789,28.0,Ст.10пс,1.0
14,159.0,4.5,0.3,1993.0,1,399.0,223.0999984741211,37.34303951214704,18.9,0.0,38.0,2016.0,0.23269939160551603,23.0,Ст.10,2.0
14,159.0,6.0,0.99,1993.0,11,532.0,242.0,47.10613743661479,,0.0,5.0,2014.0,0.3102658554740214,21.0,Ст.10пс,1.0
14,219.0,6.0,0.41,1993.0,1,1562.0,475.0,64.63984754191108,13.0,0.0,5.0,2017.0,0.4801858968932349,24.0,Ст.10,1.0
14,219.0,7.0,1.8,1992.0,1,404.0,256.0,26.3182132166705,18.0,0.0,5.0,2016.0,0.12419660841540775,24.0,Ст.10,1.0
15,219.0,10.0,0.85,2008.0,1,583.0,180.0,64.09908652120147,13.8,0.0,61.0,2014.0,0.17922431362916513,6.0,НД,1.0
16,219.0,8.0,0.36,2006.0,1,866.0,206.0,72.34008271120898,21.0,0.0,72.0,2014.0,0.2662234229894631,8.0,Ст.20А,1.0
16,219.0,10.0,1.0,2005.0,4,2023.0,52.2,96.99962064169031,6.6,0.0,72.0,2016.0,0.6219052941197274,11.0,Ст.20ХФ,1.0
16,219.0,10.0,0.9,2007.0,3,2448.0,528.0,74.92020063839489,11.0,0.0,60.0,2016.0,0.7525576668339558,9.0,Ст.13ХФА,1.0
16,530.0,8.0,1.656,2003.0,3,16288.0,398.2999877929688,97.15655991718135,24.0,1.0,72.0,2015.0,0.8549340655196944,12.0,Ст.09ГСФ,1.0
16,720.0,10.0,0.95,2003.0,3,8844.0,1757.0,76.89932998853513,8.0,1.0,72.0,2015.0,0.25153611089268085,12.0,Ст.09ГСФ,1.0
12,114.0,8.0,1.2,1996.0,13,1373.0,98.0,91.69493382449835,17.95,0.0,14.0,2015.0,1.5576771004212668,19.0,Ст.20,2.0
12,114.0,7.0,1.2,1995.0,13,778.0,24.0,96.41298499432057,12.0,0.0,14.0,2017.0,0.8826458733632524,22.0,Ст.20,1.0
12,114.0,7.0,0.35,1995.0,14,1760.0,103.4,93.16860465116278,12.0,0.0,14.0,2013.0,1.9967310245749668,18.0,Ст.10,1.0
12,114.0,6.0,1.1,1996.0,13,1463.0,119.5999984741211,90.49420603775921,21.0,0.0,14.0,2016.0,1.6597826641779407,20.0,Ст.10,1.0
12,114.0,10.0,1.26,2000.0,13,1762.0,76.5999984741211,94.94496222090905,32.19,0.0,14.0,2015.0,1.9990000371028929,15.0,Ст.20,1.0
12,114.0,10.0,1.26,2000.0,13,1742.0,65.40000152587889,95.6341882768023,25.66666666666667,0.0,14.0,2016.0,1.9763099118236318,16.0,Ст.20,3.0
12,114.0,10.0,1.26,2000.0,13,2004.0,69.40000152587889,95.97316985065456,26.0,0.0,14.0,2017.0,2.27355055298195,17.0,Ст.20,1.0
12,114.0,10.0,0.4,2000.0,13,1000.0,42.599998474121094,95.04651180533476,16.0,0.0,14.0,2013.0,1.1345062639630492,13.0,Ст.20А,1.0
12,114.0,10.0,0.4,2000.0,13,1035.5,57.20000076293945,93.57369516237254,18.0,0.0,14.0,2016.0,1.1747812363337375,16.0,Ст.20А,2.0
12,114.0,10.0,0.29,2000.0,13,671.0,27.85,95.15130141230959,19.0,0.0,14.0,2013.0,0.7612537031192061,13.0,Ст.20,2.0
12,114.0,10.0,0.8,1999.0,13,1611.0,67.0,95.16406103388044,32.0,0.0,14.0,2015.0,1.8276895912444724,16.0,Ст.20,1.0
12,114.0,10.0,1.47,1999.0,13,1037.5,48.75,94.53618574901795,19.6,0.0,4.0,2013.0,1.1770502488616637,14.0,Ст.20,2.0
12,114.0,10.0,1.47,1999.0,13,1001.3333333333335,42.93333307902018,95.00645699657541,27.1,0.0,4.0,2014.0,1.1360189389816666,15.0,Ст.20,3.0
12,114.0,10.0,1.47,1999.0,13,1182.0,43.400001525878906,95.73053146756789,24.0,0.0,4.0,2016.0,1.3409864040043242,17.0,Ст.20,1.0
12,114.0,10.0,1.47,1999.0,13,1402.0,37.70000076293945,96.8732375043178,21.0,0.0,14.0,2017.0,1.5905777820761953,18.0,Ст.20,1.0
12,114.0,10.0,0.6,1995.0,13,1162.5,44.27500057220459,95.53654248830752,14.3775,0.0,4.0,2015.0,1.3188635318570447,20.0,Ст.20,4.0
12,114.0,6.0,0.92,1998.0,13,930.0,37.0,95.37384346086522,,0.0,4.0,2014.0,1.055090825485636,16.0,Ст.20,1.0
12,114.0,6.0,0.92,1998.0,13,980.6666666666665,41.75,94.94318469453805,15.713333333333333,0.0,4.0,2015.0,1.1125724761930968,17.0,Ст.20,6.0
12,114.0,10.0,1.3,1998.0,13,289.0,30.0,87.92950832863926,22.0,0.0,4.0,2013.0,0.3278723102853213,15.0,Ст.20,1.0
12,114.0,10.0,1.3,1998.0,13,373.8,38.94000015258789,87.92266977325205,19.25,0.0,4.0,2014.0,0.4240784414693878,16.0,Ст.20,5.0
12,114.0,10.0,1.3,1998.0,13,271.0,20.083333079020182,91.37194846450113,17.046666666666667,0.0,4.0,2015.0,0.3074511975339864,17.0,Ст.20,6.0
12,114.0,10.0,1.3,1998.0,13,287.6666666666667,23.79999987284343,90.44048836485024,17.333333333333332,0.0,4.0,2016.0,0.3263596352667038,18.0,Ст.20,3.0
12,114.0,10.0,1.3,1998.0,13,241.0,9.100000381469727,95.60937933925035,22.0,0.0,4.0,2017.0,0.2734160096150949,19.0,Ст.20,1.0
12,114.0,10.0,0.95,1994.0,13,1772.75,62.09999942779541,95.93888997915636,14.2,1.0,4.0,2016.0,2.011195979440496,22.0,Ст.10,4.0
12,114.0,8.0,1.85,1994.0,13,850.0,26.399999618530273,96.38850894411352,26.5,1.0,4.0,2015.0,0.964330324368592,21.0,Ст.10,1.0
12,114.0,8.0,1.85,1994.0,13,1001.0,23.10000038146973,97.31663680720794,29.0,1.0,4.0,2016.0,1.1356407702270124,22.0,Ст.10,1.0
12,114.0,8.0,1.85,1994.0,13,1064.0,25.79999923706055,97.18045121119728,37.0,1.0,4.0,2017.0,1.2071146648566844,23.0,Ст.10,1.0
12,114.0,8.0,1.05,1994.0,5,703.5,78.0,87.10807567967571,9.0,0.0,4.0,2013.0,0.7981251566980052,19.0,Ст.20,2.0
12,114.0,8.0,1.05,1994.0,5,684.5,45.29999923706055,92.30673554963705,10.9,0.0,4.0,2014.0,0.7765695376827073,20.0,Ст.20,2.0
12,114.0,8.0,1.05,1994.0,5,668.3333333333334,47.3000005086263,91.76043655229626,12.0,0.0,4.0,2015.0,0.7582283530819712,21.0,Ст.20,3.0
12,114.0,8.0,1.05,1994.0,5,724.5,47.14999961853027,92.42911767655191,11.95,0.0,4.0,2016.0,0.8219497882412292,22.0,Ст.20,2.0
12,114.0,10.0,1.58,1998.0,5,424.0,50.0,86.2878455462922,11.8,1.0,4.0,2013.0,0.4810306559203329,15.0,Ст.20,1.0
12,114.0,10.0,1.58,1996.0,5,413.0,39.5,88.87887831522045,18.0,1.0,4.0,2015.0,0.4685510870167394,19.0,Ст.20,1.0
12,114.0,10.0,0.42,1999.0,5,2675.0,138.4000015258789,93.98413690321726,19.0,0.0,4.0,2015.0,3.034804256101157,16.0,Ст.20,2.0
12,114.0,10.0,0.1,2000.0,5,1504.0,64.59999847412111,95.00556666918287,12.0,0.0,4.0,2017.0,1.706297421000426,17.0,Ст.20А,1.0
12,114.0,8.0,0.068,1998.0,12,927.0,33.900001525878906,95.7477231472017,18.0,0.0,4.0,2014.0,1.0516873066937469,16.0,Ст.20С,1.0
12,114.0,10.0,0.45,1998.0,13,105.0,7.0,92.24806201550388,14.9,0.0,4.0,2015.0,0.11912315771612016,17.0,Ст.20,1.0
12,114.0,10.0,0.45,1998.0,13,121.5,10.599999904632568,89.85513194713383,20.0,0.0,4.0,2016.0,0.13784251107151047,18.0,Ст.20,2.0
12,159.0,12.0,0.45,1998.0,13,3322.0,215.8000030517578,92.44641071322408,6.0,0.0,14.0,2016.0,1.9374119772268776,18.0,Ст.20,1.0
12,159.0,10.0,0.25,1998.0,13,4022.333333333334,215.0333353678385,93.77598206827886,12.696666666666667,0.0,14.0,2016.0,2.3458509260683056,18.0,Ст.20,3.0
12,159.0,10.0,0.25,1998.0,13,4662.0,226.6000061035156,94.34816861454023,18.0,0.0,14.0,2017.0,2.7189086808644505,19.0,Ст.20,1.0
12,159.0,10.0,0.9,1998.0,13,3642.333333333334,224.26666259765625,92.96091861026841,16.666666666666668,0.0,14.0,2014.0,2.124232457872576,16.0,Ст.20,3.0
12,159.0,10.0,0.9,1998.0,13,3885.166666666666,245.1999969482422,92.65281446089382,15.166666666666664,0.0,14.0,2015.0,2.2658544351362506,17.0,Ст.20,6.0
12,159.0,10.0,0.9,1998.0,13,4220.0,264.60000610351557,92.70913683171179,15.0,0.0,14.0,2016.0,2.4611314099631016,18.0,Ст.20,2.0
12,159.0,10.0,1.65,1999.0,13,2072.0,67.30000305175781,96.22317483098244,6.19,0.0,14.0,2017.0,1.208403858161978,18.0,Ст.20,1.0
12,159.0,10.0,1.6499999999999997,1998.0,13,289.3333333333333,15.099999745686851,94.09139226482269,19.0,0.0,4.0,2014.0,0.1687410792928888,16.0,Ст.20,3.0
12,159.0,10.0,0.33,1997.0,5,422.0,43.5,88.01388735809546,14.0,1.0,4.0,2013.0,0.24611314099631015,16.0,Ст.20,1.0
12,159.0,10.0,0.33,1997.0,5,474.0,58.70000076293945,85.6000390631588,13.0,1.0,4.0,2014.0,0.27643987874941,17.0,Ст.20,1.0
12,159.0,10.0,0.33,1997.0,5,255.5,27.10000038146973,87.66866129969047,25.0,1.0,4.0,2017.0,0.14900925953686556,20.0,Ст.20,2.0
12,159.0,10.0,0.75,1999.0,5,2541.6666666666665,216.33333333333331,90.18292413853537,16.166666666666668,0.0,4.0,2014.0,1.4823165087652963,15.0,Ст.20,3.0
12,159.0,10.0,0.75,1999.0,5,2487.2,131.16000061035157,93.86372939949122,15.71,0.0,4.0,2015.0,1.450551194990575,16.0,Ст.20,5.0
12,168.0,11.0,1.3,1989.0,13,301.0,10.399999618530273,95.9823844477593,17.0,0.0,4.0,2016.0,0.15724054228123582,27.0,Ст.10,1.0
12,219.0,16.0,3.3,1995.0,13,7170.0,211.1999969482422,96.57487598604908,6.2,0.0,14.0,2016.0,2.2041823820259245,21.0,Ст.20,1.0
12,219.0,10.0,1.55,1998.0,13,2355.0,220.6000061035156,89.10778619940176,18.0,0.0,4.0,2015.0,0.723967853510607,17.0,Ст.20,1.0
12,219.0,8.0,1.75,1987.0,13,2868.0,313.3999938964844,87.29363327914743,14.0,0.0,4.0,2013.0,0.8816729528103697,26.0,Ст.20,1.0
12,219.0,10.0,0.64,1999.0,5,5999.0,522.6499938964844,89.4445789698443,7.95,1.0,4.0,2013.0,1.84419666802978,14.0,Ст.20,2.0
12,219.0,10.0,0.64,1999.0,5,6498.0,396.7750032424927,92.79437810077944,5.833333333333332,1.0,4.0,2014.0,1.997597924463662,15.0,Ст.20,4.0
12,219.0,10.0,0.95,1999.0,13,5371.0,275.20001220703125,94.04207756108319,7.0,0.0,4.0,2015.0,1.6511385737602846,16.0,Ст.10,1.0
12,219.0,10.0,0.75,1999.0,5,1068.5,74.95000076293945,91.81039937226973,15.0,0.0,4.0,2014.0,0.3284754358709484,15.0,Ст.20,2.0
